Time;Time Code;Country Name;Country Code;Population density (people per sq. km of land area) [EN.POP.DNST];Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS];Prevalence of HIV, female (% ages 15-24) [SH.HIV.1524.FE.ZS];School enrollment, primary, private (% of total primary) [SE.PRM.PRIV.ZS];People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS];Labor force participation rate, female (% of female population ages 15+) (national estimate) [SL.TLF.CACT.FE.NE.ZS];Unemployment with basic education, female (% of female labor force with basic education) [SL.UEM.BASC.FE.ZS];Urban population (% of total population) [SP.URB.TOTL.IN.ZS];Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita) [EN.GHG.CO2.PC.CE.AR5];Forest area (% of land area) [AG.LND.FRST.ZS];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS];Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN];GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD];Access to electricity (% of population) [EG.ELC.ACCS.ZS]
2016;YR2016;Barbados;BRB;648.020930232558;2.6;0.3;12.6911401748657;98.4844461617788;61.871;9.071;31.193;2.62014218604768;14.6511627906977;..;78.724;15690;100
2016;YR2016;Belgium;BEL;374.221334214003;2.5;0.1;53.9715805053711;100;47.777;15.49;97.919;8.91368267813166;22.7642007926024;0.89470623618152;84;49060;100
2016;YR2016;Bermuda;BMU;1195.44444444444;..;..;..;99.9031400170636;..;..;100;4.51559934318555;18.5185185185185;..;85.35;81280;100
2016;YR2016;British Virgin Islands;VGB;198.26;..;..;29.7370796203613;99.8643835616439;..;..;46.957;2.43115101382024;24.1333333333333;..;78.644;..;100
2016;YR2016;Brunei Darussalam;BRN;80.8337760910816;..;..;40.3671798706055;99.9000395151275;..;..;76.99;16.5553974938614;72.1062618595825;3.53938463904119;76.978;61060;100
2016;YR2016;Bulgaria;BGR;65.6579034635225;3.8;0.1;1.09172999858856;99.2335067314028;47.658;21.252;74.329;6.60765658850628;35.3813559322034;1.24331050984946;78.5;19450;97.3
2016;YR2016;Canada;CAN;4.02771072511681;2.5;0.1;6.18410015106201;99.2273960932328;61.369;13.304;81.3;16.1733096879624;38.7120133755838;1.16416156719089;84.03;45900;100
2016;YR2016;Cayman Islands;CYM;259.395833333333;..;..;..;95.7242331288344;..;..;100;3.94667095012449;53;..;..;42080;100
2016;YR2016;Channel Islands;CHI;826.873737373737;..;..;..;..;..;..;30.93;..;5.15151515151515;..;83.474;..;100
2016;YR2016;Chile;CHL;24.3215880419404;3.1;0.1;62.7142601013184;99.7371866996943;50.738;6.841;87.422;4.90017656057088;23.8308640381315;1.92415844831483;82.57;22840;100
2016;YR2016;Croatia;HRV;74.5898970766922;2.5;..;0.481169998645783;..;45.428;17.745;56.403;4.36194961178378;34.3813916088914;1.60035063862307;81.3;24980;100
2016;YR2016;Curacao;CUW;359.603603603604;..;..;..;99.4977518475178;..;..;89.272;..;0.157657657657658;..;81.1;23200;100
2016;YR2016;Cyprus;CYP;129.640800865801;2.5;0.1;8.61736965179443;99.7807592223867;56.428;12.71;66.881;6.02789425660813;18.6807359307359;1.40455761221209;83.185;34450;100
2016;YR2016;Czechia;CZE;136.851858567543;2.5;0.1;2.21147990226746;99.8801723996148;51.864;20.64;73.57;10.3167494642417;34.579070068644;0.996128102620186;82.1;33660;100
2016;YR2016;Denmark;DNK;143.20025;2.5;0.1;16.2836208343506;99.9999966973667;57.56;10.334;87.642;6.23534176790892;15.6165;1.14763761681092;82.8;53250;100
2016;YR2016;Estonia;EST;30.2689210950081;2.5;0.1;4.74982976913452;99.915239179191;56.704;13.506;68.563;15.191709923316;55.6993328732459;2.06916436631533;82.2;30620;100
2016;YR2016;Faroe Islands;FRO;35.458452722063;..;..;..;100;..;..;41.777;0.0404040404040404;0.0573065902578797;..;84.4;56260;100
2016;YR2016;Finland;FIN;18.0820078312658;2.5;..;1.73064005374908;99.9999965612864;55.018;19.586;85.275;8.82164277383795;73.7356454213418;1.41965262644931;84.4;45140;100
2016;YR2016;French Polynesia;PYF;84.5695764909248;6.1;..;..;100;..;..;61.734;3.51637420326292;43.0596369922213;..;85.186;..;100
2016;YR2016;Gibraltar;GIB;3256.5;..;..;9.94277954101562;100;..;..;100;18.8023952095808;0;..;84.007;..;100
2016;YR2016;Greece;GRC;83.5994647013189;2.5;0.1;5.39703989028931;100;44.44;30.063;78.387;6.32278984418202;30.2699767261443;2.57212022449423;84;27380;100
2016;YR2016;Greenland;GRL;0.136888780606651;..;..;..;100;..;..;86.326;9.24251592923504;0.000535997076379583;..;74.21;..;100
2016;YR2016;Guam;GUM;311.751851851852;..;..;..;99.6952;..;..;94.617;0.00118802941560833;51.8518518518518;..;80.771;..;100
2016;YR2016;Guyana;GUY;3.85616967233934;3.4;0.3;..;93.9051955440263;..;..;26.482;3.23704660994063;93.7371602743206;1.15412827584568;71.882;11570;89
2016;YR2016;Hong Kong SAR, China;HKG;6987.2380952381;2.5;..;18.9448299407959;100;54.797;3.29;100;6.12268625793965;..;..;87.3;58190;100
2016;YR2016;Hungary;HUN;107.539151873767;2.5;..;15.9702701568603;99.9708056888519;48.034;12.506;70.779;4.90556217363664;22.5589524435678;1.00201990429055;79.7;27190;100
2016;YR2016;Iceland;ISL;3.34602493765586;2.5;0.1;2.98775005340576;100;79.747;4.727;93.735;9.58207006340944;0.485386533665835;..;84.1;54530;100
2016;YR2016;Ireland;IRL;69.027943097692;2.5;0.1;0.485379993915558;96.1464377731388;55.587;13.214;62.737;8.28320191952828;11.0661924807664;0.335189531022149;83.6;58210;100
2016;YR2016;Isle of Man;IMN;146.40350877193;..;..;..;99.0653209677419;79.77;..;52.343;..;6.07017543859649;..;82.21;..;100
2016;YR2016;Israel;ISR;394.916820702403;2.5;..;22.9491405487061;100;60.448;11.671;92.256;7.91745846009829;6.46950092421442;5.41478205429478;84.2;37730;100
2016;YR2016;Kuwait;KWT;227.165263748597;2.5;0.1;41.7763595581055;100;49.89;2.49;100;23.941690947695;0.350729517396184;5.89351944288143;82.203;46240;100
2016;YR2016;Latvia;LVA;31.4901409356067;2.5;0.1;1.98240995407104;98.5813642330942;54.988;19.608;68.021;3.80339845585973;54.5632924614717;1.45006228291436;79.6;26680;100
2016;YR2016;Liechtenstein;LIE;235.05625;..;..;3.35334992408752;100;53.3;..;14.303;..;41.875;..;84;..;100
2016;YR2016;Lithuania;LTU;45.7876664218895;2.5;0.1;2.65533995628357;97.0737449088059;55.65;22.215;67.366;4.71248654658568;34.9605695859008;1.47750587185705;80.1;29820;100
2016;YR2016;Luxembourg;LUX;226.072263698018;2.5;0.1;11.3798904418945;99.9068737103635;54.714;10.877;90.46;15.53450604281;34.4538272103664;0.378949157263331;85.4;75120;100
2016;YR2016;Macao SAR, China;MAC;20547.1475409836;5.7;..;97.806022644043;100;67.31;1.56;100;4.28426904616013;..;..;87.018;101320;100
2016;YR2016;Malta;MLT;1422.9875;2.5;0.1;43.7383308410645;100;49.556;10.321;94.48;2.99831340753169;1.1875;0.511888844132672;84.4;35820;100
2016;YR2016;Monaco;MCO;18288.6038480513;..;..;29.9850101470947;100;39.8;12.88;100;..;0;..;..;..;100
2016;YR2016;Nauru;NRU;571.85;..;..;..;97.003356247305;..;..;100;0;0;..;66.45;13730;99.7
2016;YR2016;New Caledonia;NCL;14.7822757111597;7.3;..;..;98.3719109081802;..;..;69.821;19.1654947820295;45.8654266958425;..;79.8;..;100
2016;YR2016;New Zealand;NZL;17.9032319319433;2.5;0.1;1.82087004184723;100;64.618;7.06;86.4;7.36187183131457;37.396035091717;1.03554396646746;83.4;38660;100
2016;YR2016;Northern Mariana Islands;MNP;111.158695652174;..;..;..;100;..;..;91.443;0;52.9565217391304;..;..;..;100
2016;YR2016;Norway;NOR;14.3354243797401;2.5;..;3.19534993171692;99.9999993472911;67.658;9.872;81.485;8.85045980347;33.271099733249;1.61734383599671;84.2;61860;100
2016;YR2016;Oman;OMN;14.2102423263328;6.3;0.1;19.3922996520996;90.6874246575997;29.746;14.14;82.5;18.5600729410855;0.00904684975767367;10.5631262289399;79.799;32360;100
2016;YR2016;Palau;PLW;38.7304347826087;..;..;..;99.5288425689722;..;..;78.775;64.2231701841042;89.304347826087;..;..;17370;100
2016;YR2016;Panama;PAN;54.3218564490016;7;0.2;10.9220695495606;93.2426372617578;50.645;5.879;67.027;2.64866121456332;57.4676200755532;..;80.736;28330;92.4
2016;YR2016;Poland;POL;124.008253045495;2.5;0.1;..;94.0267326823036;48.812;9.778;60.178;8.35372328749207;30.8142003331265;1.94921770662177;82;27070;100
2016;YR2016;Portugal;PRT;112.716384151187;2.5;0.1;12.9569902420044;99.1892646693898;53.503;11.678;64.086;4.89087547934948;36.154994891142;1.54110296138377;84.3;30840;100
2016;YR2016;Puerto Rico;PRI;384.066741826381;..;..;25.7919197082519;99.5729300319693;..;..;93.602;3.14526904850247;55.7350620067644;..;84.464;22100;100
2016;YR2016;Qatar;QAT;225.863011314186;..;0.1;63.7125205993652;99.9520947049551;60.39;0.28;99.015;38.7144020844909;0;..;82.064;85220;100
2016;YR2016;Romania;ROU;85.6322453059805;2.5;0.1;0.938939988613129;100;44.434;5.84;53.9;3.97151251680834;30.1158292767733;1.42770454147789;79;23580;99.1
2016;YR2016;San Marino;SMR;563.9;..;..;..;100;..;7.64;96.91;..;16.6666666666667;..;..;..;100
2016;YR2016;Seychelles;SYC;205.819565217391;4.7;..;10.8915300369263;95.9170678226719;66.212;..;55.831;11.2202541271903;73.2608695652174;1.47114468998418;80.2;26810;100
2016;YR2016;Singapore;SGP;7908.72073342736;..;..;3.94145011901856;100;60.38;..;100;9.44912179392408;22.9696755994358;3.09756463026742;85.1;84290;100
2016;YR2016;Sint Maarten (Dutch part);SXM;1146.82352941176;..;..;..;95.3111793297519;..;..;100;..;10.8823529411765;..;79.584;42890;100
2016;YR2016;Slovak Republic;SVK;112.953369384359;5.2;0.1;7.32173013687134;99.7875192022145;52.573;32.095;53.806;6.45514710729436;40.0035357737105;1.11609893716249;80.7;28950;100
2016;YR2016;Slovenia;SVN;102.52417833383;2.5;0.1;0.757759988307953;99.5;52.008;14.835;54.02;7.27597792199868;61.8592989772614;1.00428707817666;84.3;33080;100
2016;YR2016;St. Kitts and Nevis;KNA;183.8;..;..;22.6155490875244;98.6118541324065;..;..;30.79;2.1804637147401;42.3076923076923;..;75.941;26230;100
2016;YR2016;St. Martin (French part);MAF;696.22;..;..;..;99.9590574462123;..;..;..;..;24.8;..;82.779;..;100
2016;YR2016;Sweden;SWE;24.362449750883;2.5;..;10.4687995910644;99.6835913395112;69.673;20.037;86.852;4.40311657110667;68.6944981353789;1.0530163887864;84.1;50740;100
2016;YR2016;Trinidad and Tobago;TTO;286.41910331384;11.5;0.2;..;98.5190924728501;49.604;4.025;53.25;21.6779756759884;44.8089668615984;0.953650060137164;77.674;25650;100
2016;YR2016;Turks and Caicos Islands;TCA;40.2589473684211;..;..;..;98.689411704729;..;..;92.517;2.1544736704492;11.0736842105263;..;79.679;24600;100
2016;YR2016;United Arab Emirates;ARE;126.644086172909;4.5;0.1;76.1296768188477;99.9516757226023;51.21;..;85.965;23.7046103721895;4.46775556181357;..;81.396;67640;100
2016;YR2016;Uruguay;URY;19.5050051422695;2.5;0.2;18.4405708312988;99.2662515756008;56.35;11.795;95.144;1.97304091727435;11.1244429208091;1.72456511462274;81.356;21560;99.7
2016;YR2016;Virgin Islands (U.S.);VIR;307.188571428571;..;..;..;98.7182673758686;..;..;95.48;0.00186018825105101;55.1714285714286;..;82.6;..;100
2015;YR2015;Argentina;ARG;15.7606327351655;2.7;0.1;26.1601905822754;98.9823081880311;..;..;91.503;4.49214858418464;10.6321870580884;0.850128583186764;80.188;19680;99.7
2015;YR2015;Australia;AUS;3.10011259648803;2.5;0.1;30.4306697845459;99.9700009039845;59.121;10.34;85.701;16.9040512479113;17.3248245968004;1.9536335918401;84.5;45350;100
2015;YR2015;Brazil;BRA;24.5495056316357;2.5;..;17.3389701843262;97.8035647892997;53.032;10.663;85.77;2.51240172406596;60.2867145082518;1.36551715396161;77.572;14290;99.7
2015;YR2015;China;CHN;146.977949259981;2.5;..;7.02539014816284;92.7063422881616;..;..;55.5;7.80440182337339;22.3998214356282;1.77677106896806;79.772;13140;100
2015;YR2015;France;FRA;121.536702115031;2.5;0.1;14.6443595886231;100;51.63;15.844;79.655;4.98828429384312;30.7474838236019;1.87225828127684;85.6;41730;100
2015;YR2015;Germany;DEU;234.152986871524;2.5;..;4.87717008590698;99.9999983056289;54.715;9.463;77.2;9.54534886996352;32.7323281545606;1.13733842666332;83.1;48690;100
2015;YR2015;India;IND;444.931708030768;14;..;34.7806282043457;89.1893092956283;..;..;32.777;1.70877620036196;23.8222246139668;2.45745006060163;71.077;5380;88
2015;YR2015;Indonesia;IDN;137.996989644313;7.3;0.2;20.2072601318359;88.6672494941837;50.757;2.691;53.313;1.97653752063408;50.6135490506354;0.882266734481239;71.629;9800;97.5
2015;YR2015;Italy;ITA;205.366538391305;2.5;0.1;6.40339994430542;99.9170340740928;39.773;16.809;69.565;5.8234152934678;31.4390060801169;1.20822825265709;84.9;36640;100
2015;YR2015;Japan;JPN;348.809327846365;2.5;..;1.170490026474;98.9134664349345;49.462;..;91.381;9.71141567236375;68.4334705075446;0.947283518613377;86.99;42510;100
2015;YR2015;Korea, Rep.;KOR;523.525547744882;2.5;..;1.59249997138977;99.4382201461927;52.444;1.71;81.634;12.6019791807291;65.0315562625071;2.49498136452362;85.2;38020;100
2015;YR2015;Mexico;MEX;61.8070922606034;3.9;0.1;8.7910099029541;97.6776477066578;43.428;4.278;79.285;4.07661190088245;34.1217160935209;0.466676122422583;77.692;18740;99
2015;YR2015;Netherlands;NLD;503.116216216216;2.5;0.1;0.342460006475449;100;58.789;11.737;90.173;10.0242486344241;10.8354618354618;1.13271150479415;83.2;49780;100
2015;YR2015;Russian Federation;RUS;8.8320122221157;2.5;..;0.778659999370575;96.4588851939079;63.401;13.711;74.05;11.938769025452;49.7610630114301;4.87151474680202;76.71;23330;95.5
2015;YR2015;Saudi Arabia;SAU;15.2346840707265;4.6;0.1;15.7829599380493;98.6744410427302;21.4;..;83.18;18.6551888729377;0.454484134921779;13.3256724788244;78.555;48920;100
2015;YR2015;Spain;ESP;92.9526859210545;2.5;0.1;31.516300201416;99.9267263105102;53.119;33.278;79.602;5.88433175945173;37.1275324670126;1.2702320395662;85.7;34910;100
2015;YR2015;Switzerland;CHE;209.626620751132;2.5;..;5.59647989273071;99.9999962502182;62.283;8.671;73.718;4.85582915861545;31.6857178507946;0.651341082840214;85.1;65920;100
2015;YR2015;Turkiye;TUR;101.631276067721;2.5;..;3.74063992500305;96.2561611638359;31.505;10.32;73.611;4.70936797428649;28.104803606928;1.81284829274449;79.787;25570;100
2015;YR2015;United Kingdom;GBR;269.153139337825;2.5;..;17.8016204833984;100;57.065;7.971;82.626;6.36117247532447;13.0409622618113;2.04405824127615;82.8;41570;100
2015;YR2015;United States;USA;35.0633286762825;2.5;0.1;8.29216957092285;99.4293286043051;56.677;8.985;81.671;16.0054018876171;33.8997225447175;3.48142821522778;81.2;58020;100
2015;YR2015;Afghanistan;AFG;51.7509145546816;21.3;0.1;3.26523995399475;62.3696595585624;..;..;24.803;0.258331736214962;1.85278199408184;0.994575822723645;64.576;2300;71.5
2015;YR2015;Albania;ALB;105.135145985401;4.3;0.1;5.93137979507446;93.3943239683645;47.036;11.12;57.434;1.6900735688476;28.8024635036496;1.16230386432234;81.183;11800;100
2015;YR2015;Algeria;DZA;16.6026255583626;2.6;0.1;0.984759986400604;93.4095576469991;16.3;..;70.848;4.07980101941287;0.821247986241997;6.27024285623508;76.824;13690;99.4
2015;YR2015;Angola;AGO;22.5617397930537;13.5;1.1;14.1185598373413;54.316930612657;..;..;63.446;1.15887099420533;55.6530761209593;3.10542629308278;63.094;6760;42
2015;YR2015;Armenia;ARM;101.109764664559;2.5;0.1;2.02837991714477;99.5245608325277;54.168;9.032;63.085;1.85305678638364;11.5742887249737;4.23922578573229;78.833;10600;100
2015;YR2015;Azerbaijan;AZE;116.731076781631;2.5;0.1;0.571020007133484;92.5693237263402;62.4;8.12;54.714;3.36465464325491;13.0395340115892;5.46487679293858;74.788;14590;100
2015;YR2015;Bangladesh;BGD;1212.49135745563;14.8;0.1;..;97.3011010904708;..;..;34.308;0.53623075460939;14.4687716063609;1.20851710681525;72.739;4480;74
2015;YR2015;Belarus;BLR;46.611337189252;2.5;0.1;0.0847399979829788;98.3308556431228;85.5;..;77.181;6.23732438044045;42.5341662643242;1.25748235926647;78.9;17360;97.4
2015;YR2015;Belize;BLZ;15.7768960982025;6.8;0.5;82.2015686035156;97.1755914796041;47.929;12.82;45.406;0.64634271725146;58.4318281455502;0.892029622473818;76.486;9040;91.8
2015;YR2015;Benin;BEN;96.9562167435261;8.1;0.6;22.1051406860352;65.7627587295769;..;..;45.695;0.531017582622833;30.0208407236609;0.798484704909418;60.682;2810;29.6
2015;YR2015;Bhutan;BTN;19.4998032374006;..;0.1;3.95001006126404;97.4862232685065;55.94;3.2;38.678;1.79785651051967;71.2327832725556;..;72.072;9360;95.4
2015;YR2015;Bolivia;BOL;10.2373165328164;16;0.1;9.71088027954102;90.3841680932499;54.86;3.988;68.393;1.78848944800694;48.0266038955045;1.75943591545646;69.911;6860;91.5
2015;YR2015;Bosnia and Herzegovina;BIH;68.834453125;2.5;..;1.60979998111725;96.1598434809044;33.423;29.309;47.173;5.90867922472508;42.197265625;1.00061380055503;78.112;11900;99.7
2015;YR2015;Botswana;BWA;4.0674942212341;24.1;8.7;7.39021015167236;88.5124964559895;..;..;67.155;3.07213651395059;27.9607573271223;2.82519449903662;66.284;13060;62.1
2015;YR2015;Burkina Faso;BFA;68.4138121345029;13.3;0.4;18.2838897705078;50.9135475105506;..;..;27.53;0.209733733040874;23.6345029239766;1.25078070152992;60.401;1620;16.2
2015;YR2015;Burundi;BDI;417.723831775701;..;0.8;1.65975999832153;59.5814707751426;..;..;12.078;0.0404580975297442;10.8894080996885;2.13131991459474;62.198;820;7.9
2015;YR2015;Cabo Verde;CPV;137.013895781638;21.4;0.2;0.965229988098145;85.3679901003518;59.36;33.18;64.3;1.42891811520449;10.9727047146402;0.558982325875004;79.037;6070;86.4
2015;YR2015;Cambodia;KHM;87.3415080444142;6.9;0.2;3.38672995567322;71.4076002072769;73.423;0.663;22.188;0.552241757641613;50.117946974847;1.80162262065368;72.02;3170;62.7
2015;YR2015;Cameroon;CMR;48.6823760868186;4.4;1.8;24.2104091644287;65.9980474433756;..;..;54.578;0.393979032224282;43.6218400287703;1.09889864309409;61.206;3410;58.6
2015;YR2015;Central African Republic;CAF;7.73593534302867;49.1;1.9;..;42.3113462015146;..;..;40.277;0.0481601914621795;36.0412854345244;1.57531677890907;54.512;750;12.7
2015;YR2015;Chad;TCD;11.2295695679797;26.2;0.7;11.2955598831177;47.7824336445913;..;..;22.515;0.112600364038207;3.88341804320203;2.01882184522788;53.132;1800;7.7
2015;YR2015;Colombia;COL;42.4693357368184;4.9;0.1;19.8063106536865;96.0614092543758;55.406;8.897;79.764;1.75281784309111;54.1997836863452;3.10996008410671;79.292;13120;98.2
2015;YR2015;Comoros;COM;392.378291241268;12.4;0.1;..;80.1319987781875;..;..;28.47;0.233903392968656;18.8662009672219;..;65.163;2950;74.1
2015;YR2015;Congo, Dem. Rep.;COD;34.6957076376789;30.2;0.4;..;36.3030975519295;..;..;42.74;0.0443597424073544;58.0764076663505;1.29563974884727;60.254;820;16.6
2015;YR2015;Congo, Rep.;COG;14.8298272327965;27.7;2.8;..;71.1495835987263;..;..;65.543;1.13958533176579;64.4655929721816;..;64.314;4720;44.3
2015;YR2015;Costa Rica;CRI;95.8723462593028;4.2;0.1;8.97692966461182;99.2586047982486;49.813;11.571;76.862;1.5872146872412;57.8345084214649;..;81.569;16520;99.4
2015;YR2015;Cote d'Ivoire;CIV;74.2035880503145;11.9;1.3;13.3144397735596;72.1952372438825;..;..;49.444;0.477544759252983;10.6954402515723;1.24392724695093;58.947;4610;62.6
2015;YR2015;Cuba;CUB;108.93269932757;2.5;0.1;..;93.680024663775;..;..;76.896;2.59787260798029;30.5859750240154;3.08379144526184;80.148;..;99
2015;YR2015;Djibouti;DJI;43.4106557377049;21.3;..;10.4353399276733;75.787045749845;..;..;77.417;0.809433754132882;0.241587575496117;..;64.299;4460;59.1
2015;YR2015;Dominica;DMA;93.3426666666667;5.6;..;36.7485084533691;95.4206560631659;..;..;69.579;0.978473581213307;63.8266666666667;..;71.082;10820;96.7
2015;YR2015;Dominican Republic;DOM;215.397060649969;7.4;0.4;22.5094299316406;95.3747469801697;48.329;11.547;78.566;2.28717895887614;43.5448147381494;0.643674978238558;76.377;14270;98.6
2015;YR2015;Ecuador;ECU;65.2113947495571;9;0.1;22.607780456543;93.0637815799392;52.139;2.775;63.398;2.60588758810716;51.6153164760831;2.6160741592884;79.209;10730;98.8
2015;YR2015;Egypt, Arab Rep.;EGY;98.1704746597016;5.8;0.1;..;98.6914116257754;22.666;8.353;42.785;2.44917310265435;0.0486413179968858;1.72314742829085;73.081;10920;99.3
2015;YR2015;El Salvador;SLV;300.727123552124;9.6;0.1;12.5052299499512;95.236218443692;45.981;2.882;69.7;1.16559510042102;29.265444015444;1.05681996600427;76.572;7510;95.4
2015;YR2015;Equatorial Guinea;GNQ;48.0204278074866;..;3.3;58.6663208007812;64.178599499821;..;..;70.616;4.86082497570478;88.7778966131907;1.0414320758195;62.054;15860;66.1
2015;YR2015;Eritrea;ERI;27.5831182535293;..;0.2;9.89013004302979;51.4650911306671;..;..;38.206;0.172933821076968;8.84524597758958;..;67.981;..;45.8
2015;YR2015;Eswatini;SWZ;65.926511627907;14.4;18.8;1.61968994140625;66.5257676585086;..;..;23.3;0.900050796517616;28.5755813953488;1.74961403450706;58.128;8450;64.1
2015;YR2015;Ethiopia;ETH;90.8004623211398;14.5;0.6;4.95432996749878;41.506855299013;..;..;19.428;0.13216892300079;15.4478441125305;0.70541465068261;66.326;1650;29
2015;YR2015;Fiji;FJI;50.2025177887247;9.2;0.1;0.863629996776581;95.2442022172526;..;..;54.726;1.80560401221108;60.5703338806787;0.910147310120732;68.932;11040;93.2
2015;YR2015;Gabon;GAB;7.87253851825979;16.3;1.9;..;84.538735535926;..;..;88.118;3.17202172818862;91.5512089106221;1.18502560854907;67.826;13200;87.3
2015;YR2015;Gambia, The;GMB;222.641600790514;15.9;0.5;28.3550796508789;81.5208646385111;..;..;59.228;0.225197536053131;26.8122529644269;1.04052212323916;63.583;1920;54.7
2015;YR2015;Georgia;GEO;65.1750586094685;3.6;0.1;10.1008195877075;93.4832426680943;58.956;6.486;57.448;2.78961880945197;40.6159159591308;2.00294589032771;78.131;11990;100
2015;YR2015;Ghana;GHA;126.882917289268;8.2;1.1;25.2703495025635;80.9541538675411;65.517;4.846;54.086;0.547335852152228;34.6332073481586;0.392914355459172;64.987;5000;74
2015;YR2015;Grenada;GRD;349.941176470588;..;..;..;95.6286504435547;65.4;..;35.997;0.929567994620945;52.0588235294118;..;78.052;11250;91.4
2015;YR2015;Guatemala;GTM;145.27266703994;15.7;0.1;11.5909996032715;92.0560918129617;38.86;3.67;49.971;1.09039912139578;33.4621127286301;0.405967931287061;75.178;8950;90.5
2015;YR2015;Guinea;GIN;47.3140078137718;12.9;1;..;62.8272632655667;..;..;35.141;0.246103603320764;26.0011395083835;2.51773534460496;59.307;1920;34.9
2015;YR2015;Guinea-Bissau;GNB;63.6173186344239;35.1;1.2;..;60.5565366633757;..;..;42.123;0.202189143275911;71.9135846372688;1.47900420224188;61.211;1770;20.1
2015;YR2015;Haiti;HTI;383.300326560232;38.8;1;..;64.5674854749725;..;..;52.427;0.326559954001214;13.1658200290276;0.0522036996982964;65.954;3020;40.8
2015;YR2015;Honduras;HND;83.0682366610064;15.5;0.1;9.27816963195801;92.8820078727696;47.523;7.512;55.165;1.13262621301511;57.7695057645902;1.67127565023158;74.991;4490;90
2015;YR2015;Iran, Islamic Rep.;IRN;50.2166316707188;6.3;0.1;10.4508199691772;96.7851065376392;14.414;7.91;73.358;7.68844521356615;6.56449077826076;2.55709080686915;77.765;13840;100
2015;YR2015;Iraq;IRQ;86.9739178306859;17.3;0.1;..;94.2475945354167;..;..;69.921;3.6295958137194;1.90036118379833;5.41292532011925;71.213;9200;99.4
2015;YR2015;Jamaica;JAM;258.028162511542;8;0.5;8.52151966094971;90.4167982455884;56.246;..;54.833;2.53084243919633;53.320406278855;0.872353476007681;73.971;8730;94.9
2015;YR2015;Jordan;JOR;106.941270556432;..;0.1;..;98.9124759274238;..;..;90.256;2.69961406097967;1.09822031989187;4.1851629472753;77.268;8910;99.9
2015;YR2015;Kazakhstan;KAZ;6.49805756195133;2.5;..;0.928160011768341;95.0253353861125;..;..;57.191;11.4787280894516;1.22549031373856;..;76.26;21720;100
2015;YR2015;Kenya;KEN;82.3197947780862;20;2.9;..;58.1411638109897;..;..;25.658;0.378634719136348;6.18900446287381;1.20316940776845;64.145;3330;41.6
2015;YR2015;Kiribati;KIR;144.082716049383;10.9;..;..;71.3789331649567;33.573;4.853;51.619;0.547524998500518;1.45679012345679;..;67.626;4490;90.6
2015;YR2015;Korea, Dem. People's Rep.;PRK;209.766755252886;40.5;..;..;95.2148804205921;..;..;61.277;1.02842998549173;50.96121584586;..;75.515;..;40
2015;YR2015;Kosovo;XKX;..;..;..;..;..;16.012;39.224;..;..;..;0.794280304031609;81.632;8860;..
2015;YR2015;Kyrgyz Republic;KGZ;31.0578727841502;5.8;0.1;1.5547000169754;88.0282482591756;54.732;12.87;35.777;1.72215414057647;6.52664233576642;1.75202408672204;74.8;4050;98.7
2015;YR2015;Lao PDR;LAO;29.4082279029463;6.7;0.1;4.93105983734131;77.4605718115198;..;..;33.108;1.31528641446771;72.6516464471404;..;68.724;5830;89.7
2015;YR2015;Lebanon;LBN;625.507331378299;..;0.1;73.8326034545898;91.012884308783;..;..;88.106;4.20480579595996;13.7174975562072;4.48688434454642;80.951;17070;99.7
2015;YR2015;Lesotho;LSO;69.7800065876153;31.9;12.5;1.68429005146027;71.2930990924663;..;..;26.908;0.280950719865416;1.13702239789196;1.86575796326436;53.86;3370;31.8
2015;YR2015;Liberia;LBR;47.8854754983389;35.9;0.8;33.2834091186523;72.1166658826897;..;..;49.82;0.266589829129709;80.6555232558139;1.05149809603217;60.373;1240;15.2
2015;YR2015;Libya;LBY;3.51923514100276;6.1;0.1;..;97.2816151590346;..;..;79.27;8.6718769555742;0.123327687918433;..;75.369;19360;73.8
2015;YR2015;Madagascar;MDG;42.713839807494;40.4;0.1;18.5764999389648;48.077446714498;83.587;1.159;35.193;0.137536199878701;21.4779821244414;0.520469241195104;66.346;1470;23.8
2015;YR2015;Malawi;MWI;179.666334323292;13.9;4.1;1.2124400138855;66.21842923585;..;..;16.313;0.289551732333696;26.0044548154434;0.450825678295219;64.659;1380;10.8
2015;YR2015;Malaysia;MYS;94.5634850098919;6.1;0.1;12.7730903625488;97.0522072204615;54.1;1.76;74.213;7.95918855400845;59.2427940952671;1.50389842704146;77.728;23980;99.9
2015;YR2015;Maldives;MDV;1451.94;..;0.1;3.91816997528076;98.8142445978223;..;..;38.529;3.74028311546391;2.73333333333333;..;80.675;16160;99.8
2015;YR2015;Mali;MLI;14.8443332595743;4.2;0.7;38.4980392456055;73.3037291686006;61.76;16.865;39.991;0.194546353050893;10.896663634352;2.36017445199795;59.468;1970;37.6
2015;YR2015;Marshall Islands;MHL;274.5;..;..;17.5084991455078;86.6389747290043;..;..;75.811;0;52.2222222222222;..;65.705;5370;92.1
